"250","0","10","4.38111"
"252","0","10","5.47439"
"984","0","39","3.11456"
"1096","0","43","3.57027"
"1107","0","44","3.70787"
"2790","1","51","4.01904"
"2791","1","51","4.4621"
"2874","1","54","4.04231"
"2880","1","55","3.27153"
"2881","1","55","3.07448"
"2894","1","55","3.05458"
"2940","1","57","4.40452"
"2943","1","57","4.32595"
"2944","1","57","3.96445"
"2956","1","58","3.58617"
"2959","1","58","4.54946"
"2965","1","58","3.267"
"2979","1","59","3.1698"
"2980","1","59","3.9045"
"2983","1","59","3.4926"
"2984","1","59","3.06338"
"3013","2","0","3.24897"
"3017","2","0","3.77501"
"3030","2","1","3.65685"
"3040","2","1","4.53795"
"3584","2","23","3.12327"
"3603","2","24","3.5808"
"3616","2","24","4.16367"
"3618","2","24","3.12725"
"3676","2","27","3.39015"
"3708","2","28","3.02113"
"3716","2","28","3.09816"
"3721","2","28","3.45781"
"3726","2","29","7.66092"
"3728","2","29","5.85713"
"3730","2","29","4.52798"
"3732","2","29","5.04041"
"3734","2","29","7.72423"
"3735","2","29","6.51666"
"3758","2","30","3.00522"
"3762","2","30","3.50747"
"6317","4","12","3.46719"
"6319","4","12","3.36459"
"6323","4","12","4.12088"
"6324","4","12","8.35856"
"6325","4","13","9.66068"
"6326","4","13","4.03205"
"6333","4","13","3.9485"
"6376","4","15","3.28743"
"6397","4","15","3.88089"
"6416","4","16","3.06804"
"6443","4","17","3.17501"
"6463","4","18","3.33705"
"6464","4","18","3.85317"
"6485","4","19","3.05097"
"6492","4","19","4.21848"
"6502","4","20","4.13987"
"6505","4","20","3.48304"
"7812","5","12","3.02313"
"8619","5","44","3.25968"
"8620","5","44","4.12808"
"8621","5","44","4.14198"
"8624","5","44","3.21858"
"8641","5","45","4.32436"
"8645","5","45","3.46479"
"8649","5","45","4.90444"
"8651","5","46","7.61639"
"8652","5","46","5.26641"
"10208","6","48","3.12178"
"10358","6","54","3.00931"
"10479","6","59","3.467"
"10483","6","59","3.37574"
"10486","6","59","3.83436"
"10512","7","0","3.87124"
"10563","7","2","3.09323"
"10717","7","8","3.75896"
"10722","7","8","3.36709"
"12137","8","5","3.53205"
"12209","8","8","6.48875"
"12622","8","24","4.62814"
"12623","8","24","4.99619"
"14055","9","22","3.98022"
"14058","9","22","3.16778"
"14063","9","22","3.10084"
"14071","9","22","3.57873"
"15279","10","11","4.27686"
"15280","10","11","5.6221"
"15281","10","11","4.51028"
"15339","10","13","3.60413"
"15341","10","13","3.53298"
"16823","11","12","5.32194"
"16890","11","15","3.26421"
"18340","12","13","3.17378"
"18341","12","13","3.75515"
"18408","12","16","4.21115"
"19509","13","0","3.08473"
"19935","13","17","8.62023"
"19969","13","18","4.84397"
"19971","13","18","4.18397"
"19972","13","18","4.18397"
"19973","13","18","4.18397"
"19974","13","18","6.21514"
"19975","13","19","4.18397"
"19976","13","19","4.18397"
"19977","13","19","4.18397"
"19978","13","19","4.28047"
"19979","13","19","7.22632"
"19981","13","19","4.07653"
"19984","13","19","3.07869"
"19987","13","19","5.11907"
"19989","13","19","3.05581"
"19990","13","19","4.16578"
"19995","13","19","3.62983"
"19996","13","19","3.97982"
"20001","13","20","4.92464"
"20002","13","20","4.92464"
"20003","13","20","4.92464"
"20004","13","20","4.92464"
"20005","13","20","4.92464"
"20006","13","20","4.92464"
"20007","13","20","3.95892"
"20008","13","20","3.95892"
"20009","13","20","3.95892"
"20010","13","20","5.32716"
"20016","13","20","5.1387"
"20017","13","20","4.89141"
"20018","13","20","4.89141"
"20019","13","20","4.89141"
"20020","13","20","4.89141"
"20021","13","20","6.19191"
"20022","13","20","6.19191"
"20023","13","20","6.52383"
"20024","13","20","4.89141"
"20025","13","21","7.1415"
"20026","13","21","8.98227"
"20027","13","21","8.98227"
"20028","13","21","8.98227"
"20029","13","21","8.98227"
"20030","13","21","8.98227"
"20031","13","21","8.98227"
"20032","13","21","16.5602"
"20033","13","21","10.8781"
"20034","13","21","15.3512"
"20035","13","21","7.13798"
"20036","13","21","6.56702"
"20037","13","21","6.56702"
"20038","13","21","6.56702"
"20039","13","21","6.56702"
"20040","13","21","6.56702"
"20041","13","21","12.4234"
"20042","13","21","7.00168"
"20043","13","21","7.00168"
"20044","13","21","7.81762"
"20045","13","21","7.84659"
"20046","13","21","14.7389"
"20047","13","21","14.7389"
"20048","13","21","14.7389"
"20049","13","21","14.7389"
"20050","13","22","14.7389"
"20051","13","22","14.7389"
"20052","13","22","14.7389"
"20053","13","22","14.7389"
"20054","13","22","14.7389"
"20055","13","22","3.03089"
"20056","13","22","8.1362"
"20057","13","22","8.1362"
"20058","13","22","8.1362"
"20059","13","22","8.1362"
"20060","13","22","8.1362"
"20061","13","22","8.1362"
"20062","13","22","8.1362"
"20063","13","22","8.1362"
"20064","13","22","8.1362"
"20065","13","22","6.35008"
"20066","13","22","12.1874"
"20067","13","22","12.1874"
"20068","13","22","12.1874"
"20069","13","22","12.1874"
"20070","13","22","12.1874"
"20071","13","22","12.1874"
"20072","13","22","13.3255"
"20073","13","22","12.1874"
"20074","13","22","12.1874"
"20075","13","23","4.66273"
"20076","13","23","13.2247"
"20077","13","23","6.59047"
"20078","13","23","4.66273"
"20079","13","23","9.48071"
"20080","13","23","9.49726"
"20081","13","23","3.85951"
"20082","13","23","3.24962"
"20083","13","23","12.6864"
"20084","13","23","5.00477"
"20085","13","23","4.7654"
"20086","13","23","9.3174"
"20087","13","23","7.75383"
"20088","13","23","6.68239"
"20089","13","23","3.33223"
"20090","13","23","13.1047"
"20091","13","23","4.95648"
"20093","13","23","6.88308"
"20094","13","23","6.10446"
"20095","13","23","3.24577"
"20096","13","23","4.08446"
"20097","13","23","10.1366"
"20098","13","23","6.00132"
"20099","13","23","8.75592"
"20100","13","24","7.58246"
"20101","13","24","4.96916"
"20106","13","24","7.87215"
"20107","13","24","6.0196"
"20112","13","24","8.62055"
"20113","13","24","3.48845"
"20115","13","24","5.1489"
"20116","13","24","4.09969"
"20117","13","24","4.69045"
"20120","13","24","6.85385"
"20121","13","24","6.08077"
"20122","13","24","3.87356"
"20124","13","24","4.08851"
"20125","13","25","3.94133"
"20126","13","25","7.27717"
"20127","13","25","5.36894"
"20128","13","25","4.80264"
"20129","13","25","9.37655"
"20130","13","25","3.90312"
"20131","13","25","3.90312"
"20132","13","25","4.08504"
"20133","13","25","5.10763"
"20134","13","25","4.99103"
"20135","13","25","10.0697"
"20136","13","25","3.1158"
"20137","13","25","3.1158"
"20138","13","25","3.1158"
"20139","13","25","3.1158"
"20141","13","25","6.7028"
"20142","13","25","6.7028"
"20143","13","25","6.7028"
"20144","13","25","6.7028"
"20145","13","25","4.55809"
"20146","13","25","10.3479"
"20147","13","25","10.3479"
"20148","13","25","10.3479"
"20149","13","25","10.3479"
"20150","13","26","11.4735"
"20151","13","26","10.3479"
"20152","13","26","10.3479"
"20153","13","26","10.3479"
"20154","13","26","10.3479"
"20157","13","26","3.37527"
"20161","13","26","3.34451"
"20162","13","26","3.34451"
"20163","13","26","3.34451"
"20164","13","26","3.34451"
"20165","13","26","4.04466"
"20166","13","26","4.03422"
"20167","13","26","4.60193"
"20168","13","26","3.34451"
"20169","13","26","3.22824"
"20171","13","26","5.99274"
"20172","13","26","5.99274"
"20173","13","26","5.99274"
"20174","13","26","5.99274"
"20175","13","27","5.99274"
"20176","13","27","5.99274"
"20177","13","27","8.6451"
"20178","13","27","8.17957"
"20179","13","27","5.99274"
"20180","13","27","5.32575"
"20181","13","27","5.81371"
"20182","13","27","5.81371"
"20183","13","27","5.81371"
"20184","13","27","5.81371"
"20185","13","27","5.81371"
"20186","13","27","5.81371"
"20187","13","27","5.81371"
"20188","13","27","5.81371"
"20189","13","27","5.81371"
"20190","13","27","7.27951"
"20192","13","27","5.82907"
"20194","13","27","3.4588"
"20195","13","27","6.8743"
"20695","13","47","3.56398"
"21078","14","3","3.13864"
"21079","14","3","3.34944"
"21136","14","5","3.64219"
"21149","14","5","4.53039"
"21150","14","6","4.0122"
"21151","14","6","3.91807"
"21154","14","6","3.08312"
"21186","14","7","3.42436"
"21187","14","7","3.42436"
"21188","14","7","3.42436"
"21189","14","7","3.42436"
"21190","14","7","3.42436"
"21191","14","7","4.42106"
"21192","14","7","4.42106"
"21193","14","7","4.42106"
"21194","14","7","4.42106"
"21195","14","7","4.92992"
"21196","14","7","4.42106"
"21197","14","7","4.42106"
"21198","14","7","4.42106"
"21199","14","7","4.42106"
"21207","14","8","3.02845"
"21216","14","8","3.28343"
"21225","14","9","4.47909"
"21232","14","9","3.45696"
"21233","14","9","4.56843"
"21235","14","9","5.24023"
"21239","14","9","6.3411"
"21250","14","10","4.99552"
"21271","14","10","5.71072"
"21272","14","10","4.26365"
"21279","14","11","3.21796"
"21281","14","11","3.22755"
"21282","14","11","3.22755"
"21283","14","11","3.22755"
"21284","14","11","3.22755"
"21285","14","11","3.22755"
"21286","14","11","3.22755"
"21287","14","11","3.22755"
"21288","14","11","3.22755"
"21289","14","11","4.18481"
"21304","14","12","4.11928"
"21309","14","12","3.09044"
"21960","14","38","3.49926"
"22312","14","52","3.22824"
"22336","14","53","4.43832"
"22343","14","53","3.29721"
"22345","14","53","4.25644"
"22359","14","54","3.78189"
"22360","14","54","4.59326"
"22379","14","55","4.82601"
"22380","14","55","5.37918"
"23233","15","29","3.66536"
"24920","16","36","3.46594"
"24921","16","36","4.03148"
"24922","16","36","3.21968"
"25137","16","45","4.61501"
"26481","17","39","5.69099"
"26482","17","39","5.69099"
"26486","17","39","3.99969"
"26487","17","39","4.96439"
"26488","17","39","6.00913"
"26491","17","39","3.05706"
"26492","17","39","6.35359"
"26504","17","40","4.35236"
"26506","17","40","3.23604"
"26511","17","40","4.80037"
"26512","17","40","4.80037"
"26513","17","40","4.80037"
"26514","17","40","4.80037"
"26515","17","40","4.80037"
"26516","17","40","4.80037"
"26517","17","40","4.80037"
"26518","17","40","4.80037"
"26519","17","40","4.80037"
"26520","17","40","3.17216"
"26521","17","40","6.45134"
"26522","17","40","6.45134"
"26523","17","40","6.45134"
"26524","17","40","6.45134"
"26525","17","41","6.45134"
"26526","17","41","6.45134"
"26527","17","41","6.45134"
"26528","17","41","6.45134"
"26529","17","41","6.45134"
"26530","17","41","5.19223"
"26535","17","41","4.05415"
"26541","17","41","3.20514"
"26543","17","41","3.32393"
"26548","17","41","5.21441"
"26551","17","42","3.44205"
"26552","17","42","3.09428"
"26555","17","42","3.52504"
"26558","17","42","4.72777"
"26559","17","42","3.1955"
"26560","17","42","3.64307"
"26574","17","42","3.57503"
"26575","17","43","8.90896"
"26576","17","43","3.12934"
"26587","17","43","4.34768"
"26604","17","44","4.42318"
"26607","17","44","3.91141"
"26696","17","47","4.0327"
"26697","17","47","6.07824"
"27509","18","20","3.8516"
"28348","18","53","3.25732"
"28367","18","54","3.68892"
"29651","19","46","3.903"
"29652","19","46","4.94693"
"29658","19","46","3.37742"
"29667","19","46","3.62304"
"29689","19","47","3.76187"
"29691","19","47","3.81933"
"29692","19","47","3.69166"
"29717","19","48","3.82484"
"29738","19","49","3.40209"
"29739","19","49","6.69922"
"29740","19","49","3.38046"
"29751","19","50","4.94636"
"29752","19","50","4.94636"
"29753","19","50","4.94636"
"29754","19","50","4.94636"
"29755","19","50","4.94636"
"29756","19","50","4.94636"
"29757","19","50","4.94636"
"29758","19","50","4.94636"
"29759","19","50","4.94636"
"29774","19","50","3.60145"
"29775","19","51","3.79259"
"29779","19","51","4.53885"
"29780","19","51","5.07968"
"29782","19","51","4.06379"
"29783","19","51","3.73744"
"29784","19","51","4.15058"
"29785","19","51","4.94173"
"29786","19","51","4.36582"
"29796","19","51","3.65831"
"29797","19","51","3.65831"
"29798","19","51","3.65831"
"29799","19","51","3.65831"
"29800","19","52","3.65831"
"29801","19","52","3.65831"
"29802","19","52","3.65831"
"29803","19","52","3.65831"
"29804","19","52","4.34473"
"29805","19","52","3.67945"
"29807","19","52","5.09998"
"29808","19","52","3.91077"
"29816","19","52","4.12459"
"29819","19","52","4.66802"
"29820","19","52","6.31275"
"29821","19","52","5.12161"
"29826","19","53","5.58404"
"30991","20","39","3.78884"
"30992","20","39","3.78884"
"30993","20","39","3.78884"
"30994","20","39","3.78884"
"30995","20","39","3.78884"
"30996","20","39","3.78884"
"30997","20","39","3.78884"
"30998","20","39","3.78884"
"30999","20","39","3.78884"
"31008","20","40","4.17024"
"31021","20","40","3.08937"
"33411","22","16","3.6292"
"33412","22","16","3.6292"
"33413","22","16","3.6292"
"33414","22","16","3.90681"
"33415","22","16","3.6292"
"33416","22","16","6.00579"
"33417","22","16","3.95159"
"33418","22","16","6.94182"
"33419","22","16","3.6292"
"33421","22","16","4.32633"
"33422","22","16","4.32633"
"33423","22","16","4.32633"
"33424","22","16","4.32633"
"33425","22","17","4.32633"
"33426","22","17","4.32633"
"33427","22","17","6.62521"
"33428","22","17","4.32633"
"33429","22","17","6.31132"
"33430","22","17","4.31194"
"33431","22","17","4.31194"
"33432","22","17","4.31194"
"33433","22","17","4.41715"
"33434","22","17","5.86305"
"33435","22","17","3.33125"
"33441","22","17","4.73838"
"33446","22","17","5.09159"
"33447","22","17","5.09159"
"33448","22","17","5.09159"
"33449","22","17","5.09159"
"33450","22","18","5.09159"
"33451","22","18","5.09159"
"33452","22","18","5.09159"
"33453","22","18","9.63189"
"33454","22","18","5.09159"
"33467","22","18","3.56121"
"33468","22","18","4.30672"
"33469","22","18","4.21804"
"33480","22","19","4.77905"
"33523","22","20","3.69143"
"33528","22","21","4.31266"
"33529","22","21","3.625"
"33533","22","21","3.34839"
"33534","22","21","12.1121"
"33536","22","21","4.29617"
"33537","22","21","4.29617"
"33538","22","21","4.29617"
"33539","22","21","4.29617"
"33540","22","21","4.29617"
"33541","22","21","4.29617"
"33542","22","21","4.29617"
"33543","22","21","4.42348"
"33544","22","21","4.29617"
"33545","22","21","3.92371"
"33546","22","21","3.71257"
"33547","22","21","3.71257"
"33548","22","21","3.71257"
"33549","22","21","3.71257"
"33554","22","22","3.2614"
"33555","22","22","5.39168"
"33556","22","22","6.0515"
"33557","22","22","3.78138"
"38110","25","24","3.89305"
"38179","25","27","3.00197"
"39307","26","12","3.22355"
"39309","26","12","3.69701"
"39312","26","12","3.55099"
"39800","26","32","3.75712"
"39963","26","38","3.58833"
"40290","26","51","3.62543"
"42141","28","5","8.10179"
"42765","28","30","3.95249"
"43988","29","19","3.55605"
"43990","29","19","3.7721"
"44177","29","27","3.0172"
"44840","29","53","4.59308"
